g,label,CS Code,CS Code,CS Code
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Gasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Inrichting Ruimzicht,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Nieuwe weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Burgerweeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Elisabeth - Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,het Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Ned. Herv. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Doorgangshuis,2-45,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Militaire woningen,2-51,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Militaire hospitaal,2-51,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Militaire bakkerij,2-51,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Ned. Herv. Diaconessenhuis,2-51,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Milit. Hospitaal,2-51,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Willemskazerne,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Menno v. Coehoornkazerne,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Mautritskazerne,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Fort te West,2-53,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Kweekschool v. onderwijzeressen,2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,R.K. bijzondere Meisjesschool,2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Groen van Prinstererschool,2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Kostschool P.J.F. Baudet,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Kostschool Meijer_Lauer,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Kostschool Mej. Koster,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Kostschool De Leeuw,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Volkskosthuis,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Jongenskost- en dagschool,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Kostschool,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,R.K. Dameskostschool,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Kostscholen,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Het B. K. Pensiomaat,2-63,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Persionaat Maria Kroon,2-63,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Liefdegesticht,2-71,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Zusterklooster,2-72,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Klooster,2-72,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Seminaire,2-73,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,St. Lucas - stichting,2-74,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Prins Alexanderstichting Voorbereidende intichting voor jeugdigde blinden,2-74,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Westerveldstichting,2-74,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Huis van bewaring,2-81,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Cellulaire gevangenis,2-81,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Aartsbissoppelijk,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Doort. Photogr. Atelier,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Dortmonds,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Feitenhof,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Inrichting voor spraakgebrekkigen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Insituut Klinxbergen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Insituut Spaanschweerd,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Insituut St Jozeph,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Insituut Welgelegen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Inst Clarenbeek,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Jongedames-Instituut van Kinsbergen,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Jongens- Instituut van Kinsbergen,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Kon. Kol. Mil. Invalidenhuis op Bronbeek,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Meisjes,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,St. Walburgshofje,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Protest. Bestedelingenhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,R.K. Bestedelingenhuis Insula Dei,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Remonte-depôt te Nieuw-Milligen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_07_H1,Vereniging van Liefdezusters te Driel,X,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Huizen,1-0,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Overige huizen,2-0,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Overige huis,2-0,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Schepen,2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Schepen (waaronder 3 arken),2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Tijd.aanw. Schepen,2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Tijd. Aanw. Schepen,2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Tijdelijke aanwezige schepen,2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Tijd.aanw.schepen.,2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Schip Cerberus,2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Schip Prins Maurits,2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Schip Vulcaan,2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Tijd.aanw. Sch.,2-10,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Een reiswagen,2-11,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Tijd.aanw.woonwagen,2-11,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Een woonwagen,2-11,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,(waaronder 2 keeten),2-12,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Arken en keeten,2-12,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Groote Keeten,2-12,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,"Ned. Israel Oudemannen-, Vrouwen- en Ziekenhuis",2-21,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Kinderziekenhuis,2-21,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Burger-Ziekenhuis,2-21,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Stads Armen- en Ziekenhuis,2-21,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Rijks- Hospital,2-21,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Ziekenverpleging,2-22,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Ziekenverpleging,2-22,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Broedersgesticht Orde St. Joh. De Deo ,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht tot verz. Van den oudendag,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,"Gesticht ,, Eendracht",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht van Barmhartigheid,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Ned. Israel Krankzinnigengesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht voor Ooglijders,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Gesticht Brentano's Steun des ouderdoms,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht v. Weldadigheid,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht de Nootenbomen Uitkijk,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Plusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht Venetia,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Liefdegesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht van liefdadigsheid,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht voor volwassen Blinden,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht Eben Haézer,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht Meerenberg,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht tot verpleging van armen,2-23,2-22,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Rijks-Opvoedingsgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht Zusters v. O.L. Vrouwe,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht van Mej. De Vries,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Gesticht voor Ziekenverpleging,2-23,2-22,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht voor Lijders aan Vallende Ziekte : Sarepta en Bethesda,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Krankzinnigengesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Maria-gesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht Vredenburg,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gesticht St. Nicolaas,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Gesticht St. Joseph,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Gesticht van Liefdezusters (St. Anthoniusgesticht),2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,St. Aloysrusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,St. Rosagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,St. Vincentiusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,St.-Bernardsusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Oudemannen- en Vrouwenh. St. Jacob,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Port. Israel Oudemannen-en Vrouwenh.,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Ev. Luth. Oudemannen - en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Oudemannen en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconie-Wees-Oudemannen- en Vrouwenhuis der Hersteld Evang. Luth. Gemeente,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconie Oudemannen - en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconie Oudemannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Port. Isr. Oudemannenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Oudevrouwen- en Mannenhuis der Ned. Herv. Diaconie,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,"Wees-, Oudemannen- en Vrouwenhuis der Christ. Geref. Gemeente ",2-31,2-43,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Port. Israel Zieken- en Oudevrouwenhuis,2-32,2-21,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Vrouwen St. Anthonius Gasthuishofje,2-32,2-41,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hofje van de Wed. Roosen,2-33,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Huiszitten-Weduwenhof ,2-33,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,St. Elisabeths- Gasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Buitengasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Mannen- en Vrouwengasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Gasthuishofje,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Binnengasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Bestedelingenhuis der Ned. Herv. Gem.,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Bestedingshuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Armhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Algemeen Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Stedelijke Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Wees- en Armhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Friesche Doopsgezinde Wees- en Armhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Alg. Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Weezen- Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconie- en Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Algem. Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconie - Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Ev. Luth. Wees- en Armenhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Ned. Herv. Armhuis,2-42,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Ned. Israel Meisjesweeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Port. Israel Meisjesweeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Geref. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Armen- Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Evang. Luth. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Weeshuis der Waalsche gemeente,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Algemeen Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het R. C. Weeshuis- en Armhuis,2-43,2-42,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gereformeerde Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Jongensweeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Weeshuis der Doopsgezinden De Oranjeappel,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Protest Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Ned. Herv. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. Cath. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Doopsgez. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Herv. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Ev. Luth. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Ned. Diaconie - Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconie-weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gereformeerd Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconie - weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Burgerweeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Prot. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Roomsch. Cath. Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Gereformeer Weeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Oude Weeshuis (Mil. Gebouw),2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconieweeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Ned. Isr. Jongensweeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Port. Isr. Jongensweeshuis,2-43,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Godshuis,2-44,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Doorgangshuis,2-45,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Garnizoens-Infirmerie,2-51,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Militair-hospitaal,2-51,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Matrozen - Instutuut,2-51,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Kazerne Oranje - Nassau,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Kazerne Leger des Heils,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Cavalerie-kazerne,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Brandweerkazerne,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Infanterie - Kazerne,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Artillerie-kazerne,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Marinierskarzerne,2-52,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Panserfort,2-53,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Fort Kijkuit,2-53,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Mariaschool,2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Kweekschool voor Zeevaart,2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Kweekschool voor Machinisten,2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. School voor Meisjes,2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Kweekschool voor verloskundigen,2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Kweekschool voor Onderwijzeressen,2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Oude School (Mil. Gebouw),2-61,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Kosthuis der M tot Nut van 't Algemeen,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Kostschool,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Roomsch. Cath. Kostschool,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,R. C. Kostsschool,2-62,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Pesionaat Marienburg,2-63,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Roomsch. Cath. Liefdesgesticht,2-71,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Doetinchemsche Stichting,2-74,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Religieuse stichting,2-74,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Magdalena Hodsonstichting,2-74,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Prins Hedrik Stichting,2-74,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconie der Herv. Gem.,2-75,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Diaconiehuis,2-75,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Diaconiehuis,2-75,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Diaconessenhuis,2-75,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Ned. Herv. Diaconiehuis,2-75,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Herv. Diaconiehuis,2-75,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Strafgevangenis,2-81,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Huis van Bewaring,2-81,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Huis van Bewaring en Strafgevangenis,2-81,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Huis van arrest,2-81,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,St. Andrieshofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Brands Rus Hofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Swigtershofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hilmanshofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Looijershofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Deutzen Hofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hodson Dedel Hofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Grilshofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Rijperhofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Rozenhofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Luth. Diaconie- of Konijnenhofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hofje de Liefde is 't fundament,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Nieuwe Suikerhofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hamers- en Brouwershofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Zwaardvegershofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hofje der Zeven Keurvorsten,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Anslo's Hofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Regenboogliefdehofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Trompettershofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Van Beekshofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Suijekerhofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Lindenhofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Rapenhofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Bosscherhofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Fontaineshofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Van Brienens Hofje De Ster,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Zons- of Nieuwe Hofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Moenshofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Henriette Hofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hofje van Bijleveld,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Wildenmanshofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Teijlershofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hofje De Groene Tuin,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Verwershofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Bloekshofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hofje van Heijthuizen,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Zuiderhofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hofje De 12 Apostelen,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Het Hofje van Gratie,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1889_08_H1,Hofje Van der Wielen gen Het Lam,2-9,,
